adresse;name;signatur
0x0058262e;bad_alloc;bad_alloc * bad_alloc(bad_alloc * this)
0x00582647;operator_new;void * operator_new(uint size)
0x005826b1;__CxxThrowException@8;void __CxxThrowException@8(undefined4 param_1, byte * param_2)
0x005826fb;GetFilePtrPos;int GetFilePtrPos(HANDLE hFile)
0x0058270c;_ucrt_lseek_nolock_unknown;DWORD _ucrt_lseek_nolock_unknown(HANDLE hFile, long lDistanceToMove, FilePtrMoveMethodInt moveMethod)
0x0058277e;_ucrt_lseek;int _ucrt_lseek(int fileDescriptor, long lDistanceToMove, FilePtrMoveMethod moveMethod)
0x00582850;Unlock;void Unlock(void)
0x0058285a;_JumpToContinuation;void _JumpToContinuation(void * param_1, EHRegistrationNode * param_2)
0x0058288a;FID_conflict:CallMemberFunction1;void FID_conflict:CallMemberFunction1(undefined4 param_1, undefined * param_2)
0x00582891;_UnwindNestedFrames;void _UnwindNestedFrames(EHRegistrationNode * param_1, EHExceptionRecord * param_2)
0x005828e3;__CxxFrameHandler;EXCEPTION_DISPOSITION __CxxFrameHandler(FuncInfo * pFuncInfo, EHExceptionRecord * pExcept, EHRegistrationNode * pRN, void * pContext, DispatcherContext * pDC)
0x00582919;EH_FUN_00582919;void EH_FUN_00582919(EHExceptionRecord * param_1, EHRegistrationNode * param_2, void * param_3)
0x00582949;_CallSETranslator;int _CallSETranslator(EHExceptionRecord * param_1, EHRegistrationNode * param_2, void * param_3, void * param_4, _s_FuncInfo * param_5, int param_6, EHRegistrationNode * param_7)
0x00582a1e;TranslatorGuardHandler;_EXCEPTION_DISPOSITION TranslatorGuardHandler(EHExceptionRecord * param_1, TranslatorGuardRN * param_2, void * param_3, void * param_4)
0x00582abb;_GetRangeOfTrysToCheck;_s_TryBlockMapEntry * _GetRangeOfTrysToCheck(_s_FuncInfo * param_1, int param_2, int param_3, uint * param_4, uint * param_5)
0x00582b2e;__CreateFrameInfo;undefined4 * __CreateFrameInfo(undefined4 * param_1, undefined4 param_2)
0x00582b56;__IsExceptionObjectToBeDestroyed;undefined4 __IsExceptionObjectToBeDestroyed(int param_1)
0x00582b77;__FindAndUnlinkFrame;void __FindAndUnlinkFrame(void * param_1)
0x00582bc3;_CallCatchBlock2;void * _CallCatchBlock2(EHRegistrationNode * param_1, _s_FuncInfo * param_2, void * param_3, int param_4, ulong param_5)
0x00582c30;__alldiv;longlong __alldiv(long dividend_lowOrder, long dividend_highOrder, long divisor_lowOrder, long divisor_highOrder)
0x00582ce0;__allmul;ulonglong __allmul(ulong factor1_lowOrder, ulong factor1_highOrder, ulong factor2_lowOrder, ulong factor2_highOrder)
0x00582d14;FUN_00582d14;uint FUN_00582d14(FILE * param_1)
0x00582e43;FUN_00582e43;void FUN_00582e43(void)
0x00582e4b;FUN_00582e4b;uint FUN_00582e4b(uint param_1, FILE * param_2)
0x00582f82;FUN_00582f82;void FUN_00582f82(void)
0x00582f8a;FUN_00582f8a;uint FUN_00582f8a(uint param_1, FILE * param_2)
0x005830a8;_ungetc;int _ungetc(int _Ch, FILE * _File)
0x00583110;FUN_00583110;void FUN_00583110(void)
0x0058311a;__flush;int __flush(FILE * _File)
0x0058317c;__fflush_nolock;int __fflush_nolock(FILE * _File)
0x005831be;_flsall;int _flsall(int param_1)
0x00583260;FUN_00583260;void FUN_00583260(void)
0x0058328f;FUN_0058328f;void FUN_0058328f(void)
0x00583298;_fflush;int _fflush(FILE * _File)
0x005832e1;FUN_005832e1;void FUN_005832e1(void)
0x005832eb;FUN_005832eb;void FUN_005832eb(void)
0x005832f4;_setvbuf;int _setvbuf(FILE * _File, char * _Buf, int _Mode, size_t _Size)
0x005833e8;FUN_005833e8;void FUN_005833e8(void)
0x005833f2;_fgetpos;int _fgetpos(FILE * _File, fpos_t * _Pos)
0x0058345d;_fsetpos;int _fsetpos(FILE * _File, fpos_t * _Pos)
0x005834a0;__alloca_probe;undefined4 __alloca_probe(void)
0x005834cb;__strnicmp_l;int __strnicmp_l(char * _Str1, char * _Str2, size_t _MaxCount, _locale_t _Locale)
0x005835bb;__strnicmp;int __strnicmp(char * _Str1, char * _Str2, size_t _MaxCount)
0x00583617;_atol;long _atol(char * _Str)
0x00583628;_atol;long _atol(char * _Str)
0x00583630;FUN_00583630;uint * FUN_00583630(uint * param_1, uint * param_2, uint param_3)
0x00583760;_memmove;void * _memmove(void * _Dst, void * _Src, size_t _Size)
0x00583ac5;__amsg_exit;void __amsg_exit(int param_1)
0x00583ae9;FUN_00583ae9;void FUN_00583ae9(undefined4 param_1)
0x00583b0f;___crtExitProcess;void ___crtExitProcess(int param_1)
0x00583b24;FUN_00583b24;void FUN_00583b24(void)
0x00583b2d;FUN_00583b2d;void FUN_00583b2d(void)
0x00583b36;FUN_00583b36;void FUN_00583b36(undefined * * param_1)
0x00583b4e;__initterm_e;void __initterm_e(undefined * * param_1, undefined * * param_2)
0x00583b6e;__get_osplatform;undefined4 __get_osplatform(int * param_1)
0x00583ba5;__get_winmajor;undefined4 __get_winmajor(undefined4 * param_1)
0x00583be1;__cinit;int __cinit(int param_1)
0x00583c73;FUN_00583c73;void FUN_00583c73(int param_1, int param_2, int param_3)
0x00583d40;FUN_00583d40;void FUN_00583d40(void)
0x00583d55;_exit;void _exit(int _Code)
0x00583d66;__exit;void __exit(int param_1)
0x00583d77;__cexit;void __cexit(void)
0x00583d86;FUN_00583d86;void FUN_00583d86(void)
0x00583d95;__init_pointers;void __init_pointers(void)
0x00583de1;_fast_error_exit;void _fast_error_exit(undefined4 param_1)
0x00583e05;_check_managed_app;bool _check_managed_app(void)
0x00583e46;___tmainCRTStartup;undefined ___tmainCRTStartup(void)
0x00584026;entry;char * entry(void)
0x00584030;__crtLCMapStringA_stat;int __crtLCMapStringA_stat(localeinfo_struct * param_1, ulong param_2, ulong param_3, char * param_4, int param_5, char * param_6, int param_7, int param_8, int param_9)
0x005843d2;___crtLCMapStringA;int ___crtLCMapStringA(_locale_t _Plocinfo, LPCWSTR _LocaleName, DWORD _DwMapFlag, LPCSTR _LpSrcStr, int _CchSrc, LPSTR _LpDestStr, int _CchDest, int _Code_page, BOOL _BError)
0x00584415;___pctype_func;ushort * ___pctype_func(void)
0x0058443e;__isupper_l;int __isupper_l(int _C, _locale_t _Locale)
0x0058448d;_isupper;int _isupper(int _C)
0x005844b6;__islower_l;int __islower_l(int _C, _locale_t _Locale)
0x00584505;_islower;int _islower(int _C)
0x0058452e;__isdigit_l;int __isdigit_l(int _C, _locale_t _Locale)
0x0058457d;_isdigit;int _isdigit(int _C)
0x005845a6;___init_ctype;void ___init_ctype(pthreadlocinfo param_1)
0x0058493b;____lc_codepage_func;UINT ____lc_codepage_func(void)
0x00584961;____lc_handle_func;uint * ____lc_handle_func(void)
0x00584987;__malloc_crt;void * __malloc_crt(size_t _Size)
0x005849c7;__calloc_crt;void * __calloc_crt(size_t _Count, size_t _Size)
0x00584a0f;__realloc_crt;void * __realloc_crt(void * _Ptr, size_t _NewSize)
0x00584a5a;__recalloc_crt;void * __recalloc_crt(void * _Ptr, size_t _Count, size_t _Size)
0x00584ab0;_strlen;size_t _strlen(char * _Str)
0x00584b3b;__EH_prolog3;void __EH_prolog3(int param_1)
0x00584b6e;__EH_prolog3_catch;void __EH_prolog3_catch(int param_1)
0x00584ba4;__EH_epilog3;void __EH_epilog3(void)
0x00584bb8;___freetlocinfo;void ___freetlocinfo(void * param_1)
0x00584cf8;___addlocaleref;void ___addlocaleref(LONG * param_1)
0x00584d7e;___removelocaleref;LONG * ___removelocaleref(LONG * param_1)
0x00584e0a;__copytlocinfo_nolock;void __copytlocinfo_nolock(LONG * param_1)
0x00584e2e;__updatetlocinfoEx_nolock;LONG * __updatetlocinfoEx_nolock(void)
0x00584e6c;___updatetlocinfo;pthreadlocinfo ___updatetlocinfo(void)
0x00584ed6;FUN_00584ed6;void FUN_00584ed6(void)
0x00584ee2;_sync_legacy_variables_lk;void _sync_legacy_variables_lk(void)
0x00584f35;__strcats;void __strcats(char * param_1, rsize_t param_2, char * param_3)
0x00584f73;___lc_strtolc;undefined4 ___lc_strtolc(char * param_1, char * param_2)
0x0058509c;___lc_lctostr;void ___lc_lctostr(char * param_1, rsize_t param_2, char * param_3)
0x00585107;__setlocale_get_all;undefined4 * __setlocale_get_all(void)
0x00585278;__expandlocale;void __expandlocale(char * param_1, char * param_2, rsize_t param_3, undefined2 * param_4, undefined4 * param_5)
0x0058544c;__setlocale_set_cat;void __setlocale_set_cat(char * param_1_00, int param_2)
0x00585742;__setlocale_nolock;void __setlocale_nolock(char * param_1_00, int param_2, int param_3)
0x00585910;_setlocale;char * _setlocale(int _Category, char * _Locale)
0x00585a3e;FUN_00585a3e;void FUN_00585a3e(void)
0x00585a4a;FUN_00585a4a;void FUN_00585a4a(void)
0x00585a7b;FUN_00585a7b;void FUN_00585a7b(void)
0x00585a80;__wcstombs_l_helper;void __wcstombs_l_helper(LPSTR param_1, LPCWSTR param_2, uint param_3, localeinfo_struct * param_4)
0x00585cc6;__wcstombs_s_l;errno_t __wcstombs_s_l(size_t * _PtNumOfCharConverted, char * _Dst, size_t _DstSizeInBytes, wchar_t * _Src, size_t _MaxCountInBytes, _locale_t _Locale)
0x00585d77;_wcstombs_s;errno_t _wcstombs_s(size_t * _PtNumOfCharConverted, char * _Dst, size_t _DstSizeInBytes, wchar_t * _Src, size_t _MaxCountInBytes)
0x00585d95;__wfsopen;FILE * __wfsopen(wchar_t * _Filename, wchar_t * _Mode, int _ShFlag)
0x00585e51;FUN_00585e51;void FUN_00585e51(void)
0x00585e5b;__mbstowcs_l_helper;uint __mbstowcs_l_helper(LPWSTR param_1, byte * param_2, uint param_3, localeinfo_struct * param_4)
0x00585fe3;__mbstowcs_s_l;errno_t __mbstowcs_s_l(size_t * _PtNumOfCharConverted, wchar_t * _DstBuf, size_t _SizeInWords, char * _SrcBuf, size_t _MaxCount, _locale_t _Locale)
0x005860d9;_mbstowcs_s;errno_t _mbstowcs_s(size_t * _PtNumOfCharConverted, wchar_t * _DstBuf, size_t _SizeInWords, char * _SrcBuf, size_t _MaxCount)
0x00586102;`scalar_deleting_destructor';bad_exception * `scalar_deleting_destructor'(void * this)
0x00586124;___TypeMatch;undefined4 ___TypeMatch(byte * param_1, byte * param_2, uint * param_3)
0x00586180;FUN_00586180;undefined4 FUN_00586180(int * * param_1)
0x005861c4;__FrameUnwindToState;void __FrameUnwindToState(EHRegistrationNode * pRN, DispatcherContext * pDC, FuncInfo * pFuncInfo, __ehstate_t targetState)
0x0058628a;FUN_0058628a;void FUN_0058628a(void)
0x005862a5;FUN_005862a5;undefined4 FUN_005862a5(void)
0x005862ea;___DestructExceptionObject;void ___DestructExceptionObject(int * param_1)
0x0058633e;___AdjustPointer;int ___AdjustPointer(int param_1, int * param_2)
0x00586363;FUN_00586363;bool FUN_00586363(void)
0x00586376;IsInExceptionSpec;uchar IsInExceptionSpec(EHExceptionRecord * param_1, _s_ESTypeList * param_2)
0x005863ef;CallUnexpected;void CallUnexpected(_s_ESTypeList * param_1)
0x00586420;Catch_All@00586420;void Catch_All@00586420(void)
0x00586438;CallCatchBlock;void * CallCatchBlock(EHExceptionRecord * param_1, EHRegistrationNode * param_2, _CONTEXT * param_3, _s_FuncInfo * param_4, void * param_5, int param_6, ulong param_7)
0x0058655e;FUN_0058655e;void FUN_0058655e(void)
0x005865d4;___BuildCatchObjectHelper;char ___BuildCatchObjectHelper(int param_1, int * param_2, uint * param_3, byte * param_4)
0x00586753;___BuildCatchObject;void ___BuildCatchObject(int param_1, int * param_2, uint * param_3, byte * param_4)
0x005867e4;CatchIt;void CatchIt(EHExceptionRecord * param_1, EHRegistrationNode * param_2, _CONTEXT * param_3, void * param_4, _s_FuncInfo * param_5, _s_HandlerType * param_6, _s_CatchableType * param_7, _s_TryBlockMapEntry * param_8, int param_9, EHRegistrationNode * param_10, uchar param_11)
0x00586850;FindHandlerForForeignException;void FindHandlerForForeignException(EHExceptionRecord * param_1, EHRegistrationNode * param_2, _CONTEXT * param_3, void * param_4, _s_FuncInfo * param_5, int param_6, int param_7, EHRegistrationNode * param_8)
0x00586942;FindHandler;void FindHandler(EHExceptionRecord * param_1, EHRegistrationNode * param_2, _CONTEXT * param_3, void * param_4, _s_FuncInfo * param_5, uchar param_6, int param_7, EHRegistrationNode * param_8)
0x00586cb0;__InternalCxxFrameHandler;EXCEPTION_DISPOSITION __InternalCxxFrameHandler(EHExceptionRecord * pExcept, EHRegistrationNode * pRN, void * pContext, DispatcherContext * pDC, FuncInfo * pFuncInfo, int CatchDepth, EHRegistrationNode * pMarkerRN, BOOL recursive)
0x00586d94;_abort;void _abort(void)
0x00586e87;__forcdecpt_l;void __forcdecpt_l(char * _Buf, _locale_t _Locale)
0x00586ef8;__cropzeros_l;void __cropzeros_l(char * _Buf, _locale_t _Locale)
0x00586f78;FUN_00586f78;undefined4 FUN_00586f78(double * param_1)
0x00586f8e;__fassign_l;void __fassign_l(int flag, char * argument, char * number, _locale_t param_4)
0x00586fce;FUN_00586fce;void FUN_00586fce(int param_1, char * param_2, char * param_3)
0x00586fe5;__shift;void __shift(void)
0x00587002;FUN_00587002;void FUN_00587002(char * param_1)
0x00587010;FUN_00587010;void FUN_00587010(char * param_1)
0x0058701e;__cftoe2_l;DWORD __cftoe2_l(uint param_1, int param_2, int param_3, int * param_4, char param_5, localeinfo_struct * param_6)
0x0058718b;__cftoe_l;void __cftoe_l(double * param_1, undefined * param_2, uint param_3, int param_4, int param_5, localeinfo_struct * param_6)
0x00587259;__cftoe;errno_t __cftoe(double * _Value, char * _Buf, size_t _SizeInBytes, int _Dec, int _Caps)
0x00587277;__cftoa_l;DWORD __cftoa_l(double * param_1, undefined * param_2, uint param_3, size_t param_4, int param_5, localeinfo_struct * param_6)
0x005875e8;__cftof2_l;undefined4 __cftof2_l(undefined * param_1_00, int param_2, size_t param_3, char param_4, localeinfo_struct * param_5)
0x005876dd;__cftof_l;void __cftof_l(double * param_1, undefined * param_2, int param_3, size_t param_4, localeinfo_struct * param_5)
0x00587796;__cftog_l;void __cftog_l(double * param_1, undefined * param_2, uint param_3, size_t param_4, int param_5, localeinfo_struct * param_6)
0x0058788e;__cfltcvt_l;errno_t __cfltcvt_l(double * arg, char * buffer, size_t sizeInBytes, int format, int precision, int caps, _locale_t plocinfo)
0x00587914;__cfltcvt;errno_t __cfltcvt(double * arg, char * buffer, size_t sizeInBytes, int format, int precision, int caps)
0x00587935;__initp_misc_cfltcvt_tab;void __initp_misc_cfltcvt_tab(void)
0x00587954;__setdefaultprecision;void __setdefaultprecision(void)
0x0058797d;__ms_p5_test_fdiv;undefined4 __ms_p5_test_fdiv(void)
0x005879b9;__ms_p5_mp_test_fdiv;void __ms_p5_mp_test_fdiv(void)
0x005879e2;__set_exp;float10 __set_exp(undefined8 param_1, short param_2)
0x00587a0c;__decomp;void __decomp(uint param_1, uint param_2, int * param_3)
0x00587abb;__raise_exc_ex;void __raise_exc_ex(uint * param_1, uint * param_2, uint param_3, int param_4, undefined8 * param_5, undefined8 * param_6, int param_7)
0x00587d95;__raise_exc;void __raise_exc(uint * param_1, uint * param_2, uint param_3, int param_4, undefined8 * param_5, undefined8 * param_6)
0x00587db6;__handle_exc;bool __handle_exc(uint param_1, double * param_2, uint param_3)
0x00587f97;__set_errno_from_matherr;void __set_errno_from_matherr(int param_1)
0x00587fbf;__statfp;int __statfp(void)
0x00587fca;__clrfp;int __clrfp(void)
0x00587fd6;__ctrlfp;int __ctrlfp(void)
0x00587ffd;__set_statfp;void __set_statfp(void)
0x00588053;___set_fpsr_sse2;void ___set_fpsr_sse2(uint param_1)
0x005880c5;FUN_005880c5;undefined4 FUN_005880c5(void)
0x005880e0;FUN_005880e0;float10 FUN_005880e0(void)
0x005880fe;start;float10 start(double param_1)
0x005885b5;FUN_005885b5;void FUN_005885b5(void)
0x005885cc;FUN_005885cc;float10 FUN_005885cc(float10 param_1, uint eax)
0x005885e5;__fload_withFB;uint __fload_withFB(int param_1)
0x00588628;_math_FUN_00588628;uint _math_FUN_00588628(undefined4 param_1, uint param_2)
0x0058864b;_math_FUN_0058864b;float10 _math_FUN_0058864b(float10 param_1, char * param_2, int param_3, undefined4 param_4, undefined4 param_5, undefined4 param_6, undefined4 param_7)
0x00588730;FUN_00588730;undefined FUN_00588730(void)
0x00588747;__startOneArgErrorHandling;float10 __startOneArgErrorHandling(char * param_1_00, undefined4 param_2_00, undefined2 param_3, undefined4 param_4, undefined4 param_5, undefined4 param_6)
0x00588790;FUN_00588790;void FUN_00588790(void)
0x005887ae;_math_FUN_005887ae;float10 _math_FUN_005887ae(void)
0x005889f0;FUN_005889f0;void FUN_005889f0(void)
0x00588a0e;FUN_00588a0e;float10 FUN_00588a0e(void)
0x00588ba0;FUN_00588ba0;undefined FUN_00588ba0(void)
0x00588bbe;FUN_00588bbe;float10 FUN_00588bbe(void)
0x00588d68;FUN_00588d68;void FUN_00588d68(void)
0x00589017;FUN_00589017;void FUN_00589017(void)
0x005890b1;_cvtdate;int _cvtdate(int param_1_00, int param_2, int param_3, uint param_4, int param_5, int param_6, int param_7, int param_8, int param_9, int param_10)
0x005892a6;FUN_005892a6;bool FUN_005892a6(void)
0x0058947c;___tzset;void ___tzset(void)
0x005894c2;FUN_005894c2;void FUN_005894c2(void)
0x005894cb;__isindst;int __isindst(tm * _Time)
0x00589503;FUN_00589503;void FUN_00589503(void)
0x0058950c;__gmtime64_s;errno_t __gmtime64_s(tm * _Tm, __time64_t * _Time)
0x00589748;FUN_00589748;undefined4 FUN_00589748(undefined4 * param_1)
0x0058977c;__get_dstbias;errno_t __get_dstbias(long * _Daylight_savings_bias)
0x005897b0;FUN_005897b0;undefined4 FUN_005897b0(undefined4 * param_1)
0x005897e4;FUN_005897e4;undefined4 * FUN_005897e4(void)
0x005897ea;FUN_005897ea;undefined4 * FUN_005897ea(void)
0x005897f0;FUN_005897f0;undefined4 * FUN_005897f0(void)
0x005897f6;FUN_005897f6;undefined * * FUN_005897f6(void)
0x005897fc;FUN_005897fc;int FUN_005897fc(int param_1)
0x00589837;FUN_00589837;DWORD * FUN_00589837(void)
0x0058984a;FUN_0058984a;DWORD * FUN_0058984a(void)
0x0058985d;FUN_0058985d;void FUN_0058985d(DWORD param_1)
0x00589880;__allrem;undefined8 __allrem(uint param_1, uint param_2, uint param_3, uint param_4)
0x00589932;___getgmtimebuf;tm * ___getgmtimebuf(void)
0x00589980;__aulldiv;undefined8 __aulldiv(uint param_1, uint param_2, uint param_3, uint param_4)
0x005899e8;_fastzero_I;void _fastzero_I(undefined[16] * param_1, uint param_2)
0x00589a3f;__VEC_memzero;void * __VEC_memzero(void * _Dst, int _Val, size_t _Size)
0x00589ace;FUN_00589ace;uint FUN_00589ace(uint param_1, FILE * param_2)
0x00589c2e;_write_char;void _write_char(FILE * param_1)
0x00589c61;_write_multi_char;void _write_multi_char(undefined4 param_1, int param_2, FILE * param_3)
0x00589c85;_write_string;void _write_string(int param_1)
0x00589ccf;FUN_00589ccf;void FUN_00589ccf(FILE * param_1, byte * param_2, localeinfo_struct * param_3, int * * param_4)
0x0058a663;___report_gsfailure;void ___report_gsfailure(void)
0x0058a767;FID_conflict:_CPtoLCID;int FID_conflict:_CPtoLCID(int codepage)
0x0058a796;setSBCS;void setSBCS(threadmbcinfostructWINE * mbcinfoPtr)
0x0058a7eb;setSBUpLow;void setSBUpLow(threadmbcinfostructWINE * mbcinfoPtr)
0x0058a975;___updatetmbcinfo;pthreadmbcinfo ___updatetmbcinfo(void)
0x0058aa10;FUN_0058aa10;void FUN_0058aa10(void)
0x0058aa19;getSystemCP;int getSystemCP(int param_1)
0x0058aa93;FUN_0058aa93;void FUN_0058aa93(int param_1, threadmbcinfostructWINE * mbcinfoPtr)
0x0058ac6c;__setmbcp;int __setmbcp(int _CodePage)
0x0058adcd;FUN_0058adcd;void FUN_0058adcd(void)
0x0058ae06;___initmbctable;undefined4 ___initmbctable(void)
0x0058ae24;FUN_0058ae24;undefined4 FUN_0058ae24(void)
0x0058ae90;FUN_0058ae90;int FUN_0058ae90(int param_1)
0x0058aefe;__encoded_null;void __encoded_null(void)
0x0058af07;getNewHandler;int getNewHandler(int param_1)
0x0058af75;FUN_0058af75;void FUN_0058af75(void)
0x0058af7e;FUN_0058af7e;LPVOID FUN_0058af7e(void)
0x0058afb0;FUN_0058afb0;void FUN_0058afb0(void)
0x0058afed;FUN_0058afed;void FUN_0058afed(int param_1, int param_2)
0x0058b0a3;Unlock0xC;void Unlock0xC(void)
0x0058b0ac;FUN_0058b0ac;DWORD * FUN_0058b0ac(void)
0x0058b123;__getptd;_ptiddata __getptd(void)
0x0058b13b;FUN_0058b13b;void FUN_0058b13b(void * param_1)
0x0058b247;FUN_0058b247;void FUN_0058b247(void)
0x0058b253;FUN_0058b253;void FUN_0058b253(void)
0x0058b25c;__mtinit;int __mtinit(void)
0x0058b3e0;__msize;size_t __msize(void * _Memory)
0x0058b47a;FUN_0058b47a;void FUN_0058b47a(void)
0x0058b484;__SEH_prolog4;void __SEH_prolog4(undefined * s, int param_2)
0x0058b4c9;__SEH_epilog4;void __SEH_epilog4(void)
0x0058b4e0;FUN_0058b4e0;undefined4 FUN_0058b4e0(int * param_1, int param_2, undefined4 param_3)
0x0058b676;___heap_select;undefined4 ___heap_select(void)
0x0058b6d1;__heap_init;int __heap_init(DWORD param_1)
0x0058b72b;__mtinitlocks;int __mtinitlocks(void)
0x0058b774;__mtdeletelocks;void __mtdeletelocks(void)
0x0058b7c9;Unlock;void Unlock(int param_1)
0x0058b7de;__mtinitlocknum;int __mtinitlocknum(int _LockNum)
0x0058b898;FUN_0058b898;void FUN_0058b898(void)
0x0058b8a1;__lock;void __lock(int _File)
0x0058b8d2;___sbh_heap_init;undefined4 ___sbh_heap_init(int param_1)
0x0058b91a;___sbh_find_block;uint ___sbh_find_block(int param_1)
0x0058b93e;FUN_0058b93e;uint FUN_0058b93e(int param_1)
0x0058b945;___sbh_free_block;void ___sbh_free_block(uint * param_1, int param_2)
0x0058bc59;___sbh_alloc_new_region;undefined4 * ___sbh_alloc_new_region(void)
0x0058bd09;___sbh_alloc_new_group;int ___sbh_alloc_new_group(int param_1)
